Name,playerid1,1ySeason,W,L,SV,G,GS,IP,Kd9,BBd9,HRd9,BABIP,LOBp,ERA,FIP15,Age,CG,ShO,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,KdBB,AVG,WHIP,FIP33,RAR,WAR,WPA,nWPA,pWPA,RE24,REW,pLI,gmLI,exLI,Pulls,WPAdLI,Clutch,SD,MD,ERAm,FIPm,RA9WAR,BIPWins,LOBWins,FDPWins,KBBp,kwERA,TTOp,playerid58,ServiceTime,FutureWAR,prediction
Dwight Gooden,1004852,1986,17,6,0,33,33,250.0,7.2,2.88,0.61,0.25,0.735,2.84,3.06,21,12,2,1020,197,92,79,17,80,3,4,4,4,200,2.5,0.21,1.11,3.06,43.3,4.8,3.06,-16.69,19.75,21.01,2.32,1.07,0.87,1.01,21,2.44,0.43,0,0,80,84,5.1,2.0,-1.7,0.2,0.118,3.34,0.291,1004852,3,4.5,4
Dwight Gooden,1004852,1987,15,7,0,25,25,179.2,7.41,2.65,0.55,0.293,0.739,3.21,2.94,22,7,3,730,162,68,64,11,53,2,2,1,1,148,2.79,0.24,1.2,2.94,41.4,4.5,2.17,-11.96,14.13,21.83,2.22,1.03,0.87,1.15,18,2.25,-0.14,0,0,83,74,4.2,-0.3,0.0,-0.3,0.13,3.53,0.29,1004852,4,6.0,4
Dwight Gooden,1004852,1988,18,9,0,34,34,248.1,6.34,2.07,0.29,0.301,0.705,3.19,2.54,23,10,3,1024,242,98,88,8,57,4,6,5,5,175,3.07,0.252,1.2,2.54,50.0,6.0,-1.15,-18.31,17.16,2.22,0.36,1.01,0.85,0.86,24,1.07,-2.21,0,0,97,73,3.3,-2.1,-0.6,-2.7,0.115,3.13,0.234,1004852,5,1.8,4
Dwight Gooden,1004852,1989,9,4,1,19,17,118.1,7.68,3.57,0.68,0.249,0.773,2.89,3.29,24,0,0,497,93,42,38,9,47,2,2,7,5,101,2.15,0.208,1.18,3.29,16.0,1.8,0.18,-9.27,9.45,5.47,0.62,1.12,0.96,1.44,18,0.11,0.05,2,0,85,93,2.4,0.7,-0.1,0.6,0.109,3.17,0.316,1004852,6,6.8,4
Dwight Gooden,1004852,1990,19,7,0,34,34,232.2,8.63,2.71,0.39,0.325,0.685,3.83,2.44,25,2,1,983,229,106,99,10,70,3,7,6,3,223,3.19,0.253,1.29,2.44,58.4,6.8,0.48,-17.84,18.32,4.87,0.51,1.05,0.87,0.99,32,0.73,-0.28,0,0,105,66,2.7,-2.7,-1.4,-4.1,0.156,2.74,0.308,1004852,7,4.0,4
Dwight Gooden,1004852,1991,13,7,0,27,27,190.0,7.11,2.65,0.57,0.305,0.722,3.6,3.03,26,3,1,789,185,80,76,12,56,2,3,5,2,150,2.68,0.253,1.27,3.03,35.3,4.0,1.12,-13.97,15.08,7.37,0.86,1.04,0.87,1.13,24,1.05,0.03,0,0,99,81,2.9,-1.4,0.3,-1.1,0.119,3.26,0.276,1004852,8,3.5,4
Dwight Gooden,1004852,1992,10,13,0,31,31,206.0,6.33,3.06,0.48,0.293,0.695,3.67,3.13,27,3,0,863,197,93,84,11,70,7,3,3,1,145,2.07,0.249,1.3,3.13,30.1,3.5,-0.65,-15.36,14.72,-5.43,-0.66,1.0,0.87,1.03,28,-0.72,0.07,0,0,105,90,1.8,-0.8,-0.8,-1.6,0.087,3.44,0.262,1004852,9,3.7,4
Dwight Gooden,1004852,1993,12,15,0,29,29,208.2,6.43,2.63,0.69,0.273,0.717,3.45,3.56,28,7,2,866,188,89,80,16,61,1,9,5,2,149,2.44,0.236,1.19,3.56,35.4,3.7,0.87,-13.97,14.84,13.24,1.41,0.99,0.88,0.71,22,0.91,-0.03,0,0,86,88,4.0,0.9,-0.6,0.3,0.102,3.74,0.261,1004852,10,0.1,4
Dwight Gooden,1004852,1994,3,4,0,7,7,41.1,8.71,3.27,1.96,0.316,0.607,6.31,5.19,29,0,0,182,46,32,29,9,15,1,1,2,0,40,2.67,0.277,1.48,5.19,1.0,0.1,-0.61,-3.43,2.81,-10.16,-1.11,0.88,0.88,0.5,7,-0.71,0.01,0,0,155,123,-0.6,-0.2,-0.4,-0.7,0.137,3.7,0.352,1004852,11,2.1,4
Dwight Gooden,1004852,1996,11,7,0,29,29,170.2,6.64,4.64,1.0,0.292,0.689,5.01,4.85,31,1,1,756,169,101,95,19,88,4,9,9,1,126,1.43,0.256,1.51,4.85,23.2,2.1,1.6,-13.57,15.17,3.56,0.5,1.06,0.87,1.07,28,0.53,0.97,0,0,103,100,1.9,0.5,-0.6,-0.2,0.05,4.9,0.308,1004852,12,0.4,4
Dwight Gooden,1004852,1997,9,5,0,20,19,106.1,5.59,4.49,1.18,0.307,0.735,4.91,5.27,32,0,0,472,116,61,58,14,53,1,7,8,0,66,1.25,0.282,1.59,5.27,4.4,0.4,-0.21,-9.1,8.89,-5.24,-0.47,1.05,0.86,1.05,20,-1.21,1.01,0,0,111,118,0.9,-0.2,0.7,0.5,0.028,5.03,0.282,1004852,13,1.8,4
Dwight Gooden,1004852,1998,8,6,0,23,23,134.0,5.57,3.43,0.87,0.288,0.769,3.76,4.5,33,0,0,580,135,59,56,13,51,0,9,3,0,83,1.63,0.26,1.39,4.5,18.3,1.8,1.64,-9.82,11.46,19.5,1.85,1.08,0.87,1.59,23,1.03,0.49,0,0,79,98,3.3,0.4,1.1,1.6,0.055,4.75,0.253,1004852,14,0.5,4
Dwight Gooden,1004852,1999,3,4,0,26,22,115.0,6.89,5.24,1.41,0.311,0.636,6.26,5.62,34,0,0,532,127,90,80,18,67,3,9,4,0,88,1.31,0.279,1.69,5.62,5.9,0.5,-1.32,-10.16,8.85,-9.82,-0.89,0.95,0.8,1.1,26,-0.86,-0.53,1,0,126,115,-0.5,-0.2,-0.9,-1.1,0.04,5.07,0.325,1004852,15,-0.4,4
Don Gordon,1004873,1987,0,3,1,26,0,50.2,4.09,2.66,0.89,0.287,0.58,4.09,4.37,27,0,0,228,57,36,23,5,15,3,4,0,0,23,1.53,0.273,1.42,4.37,2.1,0.2,-0.87,-4.07,3.2,-4.7,-0.41,0.9,1.14,1.09,17,0.08,-1.05,6,8,91,98,-0.7,0.1,-1.0,-0.9,0.035,4.67,0.189,1004873,1,-0.1,4
Tom Gorman,1004887,1983,1,4,0,25,4,49.1,5.47,2.74,0.55,0.269,0.556,4.93,3.24,25,0,0,204,45,29,27,3,15,4,0,2,1,30,2.0,0.238,1.22,3.24,2.8,0.3,-0.8,-2.66,1.86,-8.17,-0.87,0.58,0.42,0.2,16,-0.42,-0.96,2,1,137,89,-0.5,0.1,-0.9,-0.8,0.074,3.6,0.235,1004887,1,0.1,4
Tom Gorman,1004887,1984,6,0,0,36,0,57.2,6.24,2.03,0.94,0.265,0.795,2.97,3.46,26,0,0,230,51,20,19,6,13,3,1,2,0,40,3.08,0.236,1.11,3.46,1.2,0.1,0.3,-2.89,3.19,6.42,0.68,0.69,0.84,1.01,24,0.27,0.16,9,6,84,99,0.7,0.2,0.3,0.5,0.117,3.09,0.257,1004887,2,-0.4,4
Rich Gossage,1004894,1980,6,2,33,64,0,99.0,9.36,3.36,0.45,0.271,0.791,2.27,2.48,28,0,0,401,74,29,25,5,37,3,1,4,0,103,2.78,0.204,1.12,2.48,30.1,3.2,5.0,-8.84,13.84,22.94,2.43,1.73,2.16,1.35,6,1.92,0.96,32,10,58,62,3.6,0.3,0.2,0.4,0.165,2.39,0.362,1004894,1,1.4,4
Rich Gossage,1004894,1981,3,2,20,32,0,46.2,9.26,2.7,0.39,0.185,0.906,0.77,2.06,29,0,0,173,22,6,4,2,14,1,1,1,0,48,3.43,0.139,0.77,2.06,12.8,1.4,1.49,-4.07,5.56,14.73,1.69,1.76,1.73,0.07,2,1.25,-0.41,16,3,22,56,2.5,0.8,0.2,1.0,0.197,1.72,0.37,1004894,2,3.6,4
Rich Gossage,1004894,1982,4,5,30,56,0,93.0,9.87,2.71,0.48,0.262,0.81,2.23,2.13,30,0,0,356,63,23,23,5,28,5,0,1,0,102,3.64,0.192,0.98,2.13,34.4,3.6,4.79,-9.94,14.73,20.98,2.22,2.12,2.12,1.59,13,2.23,0.03,34,8,56,53,4.1,0.3,0.2,0.5,0.208,1.96,0.379,1004894,3,3.5,4
Rich Gossage,1004894,1983,13,5,22,57,0,87.1,9.27,2.58,0.52,0.313,0.802,2.27,2.33,31,0,0,367,82,27,22,5,25,5,1,0,0,90,3.6,0.24,1.23,2.33,33.0,3.5,1.94,-13.52,15.46,5.91,0.65,2.38,2.71,1.35,10,0.68,0.13,32,15,58,60,3.4,-0.6,0.6,0.0,0.177,2.36,0.327,1004894,4,1.5,4
Rich Gossage,1004894,1984,10,6,25,62,0,102.1,7.39,3.17,0.53,0.242,0.753,2.9,2.97,32,0,0,412,75,34,33,6,36,4,1,2,2,84,2.33,0.2,1.08,2.97,13.1,1.5,2.19,-12.41,14.59,9.4,1.01,1.99,1.77,1.96,11,1.44,-0.34,29,13,83,83,2.1,0.9,-0.3,0.6,0.117,3.1,0.306,1004894,5,2.6,4
Rich Gossage,1004894,1985,5,3,26,50,0,79.0,5.92,1.94,0.11,0.266,0.757,1.82,2.22,33,0,0,308,64,21,16,1,17,1,1,0,0,52,3.06,0.221,1.03,2.22,23.6,2.6,3.93,-7.92,11.85,14.49,1.65,2.09,2.18,2.11,12,1.84,0.04,34,8,52,59,2.8,0.3,-0.1,0.2,0.114,3.17,0.227,1004894,6,0.7,4
Rich Gossage,1004894,1986,5,7,21,45,0,64.2,8.77,2.78,1.11,0.324,0.689,4.45,3.45,34,0,0,281,69,36,32,8,20,0,2,4,0,63,3.15,0.266,1.38,3.45,6.6,0.7,-1.91,-12.83,10.91,-12.09,-1.33,2.34,2.25,2.01,7,-0.63,-0.19,22,15,122,91,-0.9,-0.7,-1.0,-1.7,0.153,2.92,0.324,1004894,7,1.0,4
Rich Gossage,1004894,1987,5,4,11,40,0,52.0,7.62,3.29,0.69,0.287,0.795,3.12,3.27,35,0,0,217,47,18,18,4,19,6,0,2,0,44,2.32,0.237,1.27,3.27,9.5,1.0,0.21,-6.79,7.0,4.18,0.41,1.77,1.9,1.32,10,-0.14,0.26,15,10,77,78,1.4,0.0,0.4,0.4,0.115,3.7,0.309,1004894,8,0.2,4
Rich Gossage,1004894,1988,4,4,13,46,0,43.2,6.18,3.09,0.62,0.329,0.705,4.33,3.52,36,0,0,194,50,23,21,3,15,5,3,3,2,30,2.0,0.284,1.49,3.52,2.0,0.2,-3.17,-8.25,5.08,-7.36,-0.81,2.0,1.67,1.82,13,-0.41,-1.18,10,13,118,97,-0.3,-0.5,0.0,-0.6,0.077,3.59,0.247,1004894,9,0.0,4
Rich Gossage,1004894,1989,3,1,5,42,0,58.0,4.66,4.66,0.31,0.251,0.741,2.95,3.78,37,0,0,238,46,22,19,2,30,4,1,3,0,30,1.0,0.222,1.31,3.78,-0.4,0.0,-0.3,-2.51,2.21,2.45,0.22,0.53,0.87,1.26,14,0.31,-0.88,8,4,84,105,0.4,0.4,0.1,0.5,0.0,4.47,0.261,1004894,10,0.0,4
Rich Gossage,1004894,1991,4,2,1,44,0,40.1,6.25,3.57,0.89,0.25,0.776,3.57,4.17,39,0,0,167,33,16,16,4,16,1,3,3,0,28,1.75,0.223,1.21,4.17,0.4,0.0,-0.81,-4.68,3.87,1.3,0.06,1.32,1.57,1.18,28,0.49,-1.1,10,9,88,104,0.6,0.3,0.3,0.6,0.072,3.83,0.287,1004894,11,-0.3,4
Rich Gossage,1004894,1992,0,2,0,30,0,38.0,6.16,4.5,1.18,0.243,0.87,2.84,4.78,40,0,0,163,32,13,12,5,19,4,2,0,0,26,1.37,0.225,1.34,4.78,-3.0,-0.3,-0.09,-2.82,2.74,3.68,0.36,0.97,0.92,1.25,17,-0.02,-0.07,6,5,77,124,0.5,0.3,0.5,0.8,0.043,3.97,0.307,1004894,12,-0.1,4
Rich Gossage,1004894,1993,4,5,1,39,0,47.2,7.55,4.91,1.13,0.307,0.769,4.53,4.65,41,0,0,213,49,24,24,6,26,2,1,4,0,40,1.54,0.263,1.57,4.65,-1.0,-0.1,0.05,-4.33,4.38,-4.4,-0.47,1.16,1.38,1.3,27,-0.4,0.44,14,9,111,109,0.1,-0.1,0.3,0.2,0.066,4.17,0.338,1004894,13,0.1,4
Jim Gott,1004898,1982,5,10,0,30,23,136.0,5.43,4.37,0.99,0.274,0.698,4.43,4.47,22,1,1,600,134,76,67,15,66,0,3,8,0,82,1.24,0.252,1.47,4.47,10.0,1.0,-0.23,-10.52,10.28,-4.6,-0.48,0.98,0.72,1.53,25,-0.75,0.51,0,0,104,107,0.9,0.2,-0.3,-0.1,0.027,4.13,0.272,1004898,1,2.8,4
Jim Gott,1004898,1983,9,14,0,34,30,176.2,6.16,3.46,0.76,0.317,0.668,4.74,3.73,23,6,1,776,195,103,93,15,68,5,5,2,0,121,1.78,0.277,1.49,3.73,26.5,2.8,-0.64,-14.1,13.46,0.52,0.04,1.0,0.9,1.32,26,-0.24,-0.41,0,1,111,92,1.0,-1.5,-0.3,-1.8,0.068,3.67,0.263,1004898,2,1.5,4
Jim Gott,1004898,1984,7,6,2,35,12,109.2,5.99,4.02,0.57,0.259,0.673,4.02,3.69,24,1,1,464,93,54,49,7,49,3,3,1,0,73,1.49,0.226,1.29,3.69,13.9,1.5,-0.81,-8.36,7.54,2.02,0.11,1.0,1.41,2.1,23,0.19,-1.01,5,8,97,91,1.3,0.6,-0.8,-0.2,0.052,3.88,0.278,1004898,3,2.0,4
Jim Gott,1004898,1985,7,10,0,26,26,148.1,4.73,3.09,0.61,0.274,0.676,3.88,3.56,25,2,0,629,144,73,64,10,51,3,1,3,2,78,1.53,0.25,1.31,3.56,18.3,2.0,-0.79,-11.33,10.55,-6.01,-0.45,1.03,0.88,1.42,24,-0.19,-0.57,0,0,111,97,0.8,0.0,-1.2,-1.2,0.043,4.02,0.221,1004898,4,2.0,4
Jim Gott,1004898,1987,1,2,13,55,3,87.0,9.31,4.14,0.41,0.313,0.681,3.41,2.85,27,0,0,382,81,43,33,4,40,7,2,5,0,90,2.25,0.238,1.39,2.85,18.8,2.0,0.11,-7.39,7.5,0.09,0.03,1.16,1.32,1.08,25,0.42,-0.32,15,10,87,70,0.6,-0.6,-0.7,-1.3,0.131,3.52,0.351,1004898,5,0.7,4
Jim Gott,1004898,1988,6,6,34,67,0,77.1,8.84,2.56,1.05,0.288,0.781,3.49,3.25,28,0,0,314,68,30,30,9,22,5,2,1,6,76,3.45,0.234,1.16,3.25,5.9,0.7,-0.01,-9.22,9.21,2.9,0.42,1.73,1.75,1.59,8,0.2,-0.21,29,12,102,91,0.7,-0.1,0.1,0.0,0.172,2.45,0.341,1004898,6,-0.1,4
Jim Gott,1004898,1990,3,5,3,50,0,62.0,6.39,4.94,0.73,0.289,0.767,2.9,4.08,30,0,0,270,59,27,20,5,34,7,0,4,0,44,1.29,0.25,1.5,4.08,-1.4,-0.1,0.42,-4.54,4.96,1.8,0.22,1.07,1.12,1.55,26,0.03,0.37,11,7,78,110,0.3,-0.1,0.5,0.4,0.037,4.17,0.307,1004898,7,0.7,4
Jim Gott,1004898,1991,4,3,2,55,0,76.0,8.64,3.79,0.59,0.275,0.764,2.96,3.09,31,0,0,322,63,28,25,5,32,7,1,6,3,73,2.28,0.218,1.25,3.09,6.7,0.7,-1.64,-5.63,3.99,3.24,0.37,0.9,1.05,1.62,29,0.56,-2.37,8,9,83,84,0.8,0.1,0.0,0.1,0.127,3.16,0.342,1004898,8,0.8,4
Jim Gott,1004898,1992,3,3,6,68,0,88.0,7.67,4.19,0.41,0.274,0.803,2.45,3.1,32,0,0,369,72,27,24,4,41,13,1,9,3,75,1.83,0.22,1.28,3.1,6.9,0.8,0.97,-6.88,7.85,8.79,1.04,1.24,1.54,2.0,40,1.0,-0.22,20,15,73,90,1.7,0.2,0.7,0.9,0.092,3.38,0.325,1004898,9,1.8,4
Jim Gott,1004898,1993,4,8,25,62,0,77.2,7.76,1.97,0.7,0.293,0.819,2.32,2.96,33,0,0,313,71,23,20,6,17,5,1,5,0,67,3.94,0.241,1.13,2.96,17.7,1.8,2.94,-9.27,12.21,8.55,0.91,2.05,2.28,2.72,17,0.95,0.48,36,13,60,75,2.8,-0.1,1.1,1.0,0.16,3.04,0.288,1004898,10,-0.1,4
Jim Gott,1004898,1994,5,3,2,37,0,36.1,7.18,4.95,0.74,0.368,0.694,5.94,4.51,34,0,0,172,46,24,24,3,20,4,3,4,0,29,1.45,0.309,1.82,4.51,-0.9,-0.1,-0.99,-4.21,3.22,-2.99,-0.31,1.26,1.4,1.88,20,-0.19,-0.6,8,10,151,110,-0.7,-0.7,0.0,-0.6,0.052,4.72,0.302,1004898,11,0.2,4
Mauro Gozzo,1004906,1989,4,1,0,9,3,31.2,2.84,2.56,0.28,0.304,0.596,4.83,3.49,23,0,0,133,35,19,17,1,9,1,1,0,0,10,1.11,0.285,1.39,3.49,3.8,0.4,-0.19,-2.04,1.85,-2.03,-0.25,0.81,1.01,0.45,7,-0.09,-0.14,1,2,123,89,0.0,-0.2,-0.2,-0.4,0.008,4.38,0.15,1004906,1,0.5,4
Mike Grace,1004915,1996,7,2,0,12,12,80.0,5.51,1.8,1.01,0.254,0.733,3.49,4.05,26,1,1,323,72,33,31,9,16,1,1,0,1,49,3.06,0.235,1.1,4.05,12.1,1.2,0.83,-4.85,5.68,5.14,0.52,0.96,0.85,1.44,11,0.83,0.03,0,0,82,94,1.9,0.9,-0.2,0.7,0.102,4.28,0.229,1004915,1,0.8,4
Mike Grace,1004915,1997,3,2,0,6,6,39.0,6.0,2.31,0.69,0.261,0.696,3.46,3.62,27,1,1,151,32,16,15,3,10,1,1,2,0,26,2.6,0.229,1.08,3.62,7.4,0.8,0.42,-2.52,2.93,3.94,0.37,1.06,0.88,0.74,5,0.87,-0.48,0,0,81,85,0.9,0.3,-0.1,0.2,0.106,4.09,0.258,1004915,2,0.5,4
Mike Grace,1004915,1998,4,7,0,21,15,90.1,4.58,2.99,1.0,0.327,0.664,5.48,4.82,28,0,0,418,116,61,55,10,30,1,8,1,1,46,1.53,0.305,1.62,4.82,4.7,0.5,-1.71,-8.4,6.7,-13.52,-1.38,1.05,0.75,0.71,20,-1.32,-0.31,1,0,128,113,-0.4,-0.8,0.0,-0.8,0.038,4.96,0.206,1004915,3,0.0,4
Joe Grahe,1004939,1990,3,4,0,8,8,43.1,5.19,4.78,0.62,0.329,0.646,4.98,4.35,22,0,0,200,51,30,24,3,23,1,3,1,0,25,1.09,0.293,1.71,4.35,3.3,0.3,-1.03,-4.87,3.83,-10.09,-0.97,1.19,0.89,1.82,8,-0.98,0.11,0,0,130,110,-0.4,-0.5,-0.3,-0.8,0.01,4.49,0.255,1004939,1,1.2,4
Joe Grahe,1004939,1991,3,7,0,18,10,73.0,4.93,4.07,0.25,0.325,0.657,4.81,3.6,23,1,0,330,84,43,39,2,33,0,3,2,0,40,1.21,0.286,1.6,3.6,11.1,1.2,-1.04,-5.6,4.56,-13.73,-1.48,0.87,0.93,1.05,15,-0.85,-0.34,1,1,117,87,0.0,-0.8,-0.3,-1.1,0.021,4.43,0.227,1004939,2,0.8,4
Joe Grahe,1004939,1992,5,6,21,46,7,94.2,3.71,3.71,0.48,0.258,0.756,3.52,4.07,24,0,0,399,85,37,37,5,39,2,6,3,0,39,1.0,0.24,1.31,4.07,7.5,0.8,1.24,-9.16,10.4,3.92,0.41,1.5,1.6,1.37,15,0.46,0.37,24,4,88,101,2.3,0.6,0.9,1.5,0.0,4.48,0.208,1004939,3,0.1,4
Joe Grahe,1004939,1993,4,1,11,45,0,56.2,4.92,3.97,0.79,0.266,0.797,2.86,4.47,25,0,0,247,54,22,18,5,25,4,2,3,0,31,1.24,0.245,1.39,4.47,1.2,0.1,0.69,-4.35,5.03,2.01,0.19,1.13,1.33,1.64,13,0.13,0.48,12,9,66,102,1.1,0.4,0.5,0.9,0.024,4.67,0.247,1004939,4,0.0,4
Joe Grahe,1004939,1994,2,5,13,40,0,43.1,5.4,3.74,1.04,0.387,0.694,6.65,5.09,26,0,0,218,68,33,32,5,18,4,6,4,1,26,1.44,0.351,1.98,5.09,-0.2,0.0,-1.89,-7.78,5.89,-17.29,-1.57,1.82,1.49,1.32,8,-0.96,-0.08,14,10,137,106,-0.7,-1.1,0.4,-0.7,0.037,4.9,0.225,1004939,5,0.4,4
Joe Grahe,1004939,1995,4,3,0,17,9,56.2,4.29,4.29,0.95,0.312,0.629,5.08,5.12,27,0,0,265,69,42,32,6,27,2,3,3,2,27,1.0,0.294,1.69,5.12,4.0,0.4,-0.53,-5.44,4.91,-5.43,-0.54,1.05,0.87,1.07,17,-0.38,-0.12,0,2,99,109,0.1,-0.2,0.0,-0.3,0.0,5.31,0.226,1004939,6,0.4,4
Mark Grant,1004951,1984,1,4,1,11,10,53.2,5.37,3.19,1.01,0.289,0.533,6.37,4.15,20,0,0,231,56,40,38,6,19,0,1,3,0,32,1.68,0.265,1.4,4.15,2.2,0.3,-2.32,-5.77,3.44,-14.72,-1.69,0.97,0.89,1.76,10,-1.11,-1.28,1,0,183,117,-1.0,0.0,-1.2,-1.2,0.056,3.82,0.247,1004951,1,0.5,4
Mark Grant,1004951,1987,7,9,1,33,25,163.1,4.96,4.02,1.21,0.277,0.732,4.24,4.88,23,2,1,720,170,88,77,22,73,8,1,8,3,90,1.23,0.263,1.49,4.88,5.1,0.5,-1.06,-14.42,13.36,-9.71,-1.01,1.08,1.0,1.31,29,-1.08,0.1,2,2,107,118,1.0,0.4,0.1,0.4,0.024,4.8,0.257,1004951,2,-0.3,4
Mark Grant,1004951,1988,2,8,0,33,11,97.2,5.62,3.32,1.29,0.279,0.815,3.69,4.55,24,0,0,410,97,41,40,14,36,6,2,5,0,61,1.69,0.261,1.36,4.55,-2.6,-0.3,-1.31,-7.54,6.22,-1.58,-0.2,0.91,0.88,1.3,24,-1.85,0.4,4,5,108,128,0.8,-0.1,1.2,1.1,0.061,3.78,0.271,1004951,3,0.2,4
Mark Grant,1004951,1989,8,2,2,50,0,116.1,5.34,2.48,0.85,0.268,0.762,3.33,3.71,25,0,0,466,105,45,43,11,32,6,3,2,0,69,2.16,0.244,1.18,3.71,2.0,0.2,0.78,-6.25,7.04,7.96,0.85,0.85,1.24,1.5,31,-0.3,1.22,16,11,96,102,0.9,0.1,0.6,0.7,0.079,3.52,0.24,1004951,4,0.4,4
Mark Grant,1004951,1990,2,3,3,59,1,91.1,6.8,3.65,0.89,0.336,0.697,4.73,3.83,26,0,0,411,108,53,48,9,37,11,1,2,1,69,1.86,0.29,1.59,3.83,3.2,0.4,-2.22,-7.07,4.85,-14.42,-1.54,0.78,1.07,1.02,38,-1.83,-1.01,7,14,121,98,-0.7,-1.2,0.1,-1.1,0.078,3.68,0.28,1004951,5,1.1,4
Jeff Gray,1004971,1990,2,4,9,41,0,50.2,8.88,2.66,0.53,0.338,0.648,4.44,2.55,27,0,0,217,53,27,25,3,15,3,1,2,0,50,3.33,0.264,1.34,2.55,10.9,1.2,0.22,-4.84,5.06,-0.67,0.0,1.32,1.39,1.84,13,0.25,-0.08,14,6,108,64,0.0,-0.7,-0.5,-1.2,0.161,2.67,0.313,1004971,1,0.6,4
Tommy Greene,1005013,1990,3,3,0,15,9,51.1,3.68,4.56,1.4,0.246,0.699,5.08,5.59,23,0,0,227,50,31,29,8,26,1,1,1,0,21,0.81,0.25,1.48,5.59,-2.8,-0.3,-0.72,-4.15,3.43,-7.52,-0.8,0.94,0.7,1.02,14,-1.13,0.36,0,2,131,145,0.0,0.5,-0.2,0.3,-0.022,4.87,0.242,1005013,1,2.8,4
Tommy Greene,1005013,1991,13,7,0,36,27,207.2,6.67,2.86,0.82,0.257,0.734,3.38,3.56,24,3,2,857,177,85,78,19,66,4,3,9,1,154,2.33,0.225,1.17,3.56,25.9,2.8,0.18,-13.57,13.75,4.09,0.54,0.93,1.02,1.34,30,0.28,-0.09,1,2,91,95,3.4,1.0,-0.5,0.5,0.103,3.46,0.279,1005013,2,0.2,4
Tommy Greene,1005013,1992,3,3,0,13,12,64.1,5.46,4.76,0.7,0.318,0.686,5.32,4.17,25,0,0,298,75,39,38,5,34,2,0,1,0,39,1.15,0.284,1.69,4.17,2.2,0.2,-1.14,-5.81,4.67,-8.3,-0.97,1.03,0.83,0.94,13,-0.95,-0.16,0,0,152,120,-0.5,-0.7,0.0,-0.7,0.017,4.28,0.262,1005013,3,4.8,4
Tommy Greene,1005013,1993,16,4,0,31,30,200.0,7.51,2.79,0.54,0.276,0.699,3.42,3.07,26,7,2,834,175,84,76,12,62,3,3,15,0,167,2.69,0.228,1.18,3.07,44.1,4.8,2.0,-12.2,14.2,24.95,2.33,0.94,0.87,1.46,24,2.41,-0.29,1,0,84,76,4.2,0.6,-1.2,-0.6,0.126,3.45,0.289,1005013,4,0.1,4
Tommy Greene,1005013,1994,2,0,0,7,7,35.2,7.07,5.55,1.26,0.294,0.75,4.54,5.23,27,0,0,164,37,20,18,5,22,0,0,2,0,28,1.27,0.261,1.65,5.23,0.7,0.1,0.26,-3.15,3.41,1.67,0.24,1.18,0.85,1.41,7,-0.47,0.69,0,0,107,124,0.3,0.0,0.2,0.2,0.037,4.9,0.335,1005013,5,-0.3,4
Tyler Green,1005014,1995,8,9,0,26,25,140.2,5.44,4.22,0.96,0.313,0.685,5.31,4.77,25,4,2,623,157,86,83,15,66,3,4,9,2,85,1.29,0.284,1.59,4.77,8.6,0.8,-0.76,-11.38,10.61,-11.39,-1.09,0.98,0.86,0.76,22,-1.54,0.76,0,1,127,114,0.4,-0.7,0.3,-0.4,0.031,4.94,0.267,1005014,1,0.5,4
Tyler Green,1005014,1997,4,4,0,14,14,76.2,6.81,5.28,0.94,0.281,0.637,4.93,4.75,27,0,0,340,72,50,42,8,45,4,1,7,0,58,1.29,0.245,1.53,4.75,5.4,0.5,-0.64,-6.86,6.22,-10.06,-1.01,1.06,0.86,1.39,14,-0.56,-0.05,0,0,115,112,0.0,0.2,-0.7,-0.5,0.038,4.91,0.327,1005014,2,0.1,4
Mike Griffin,1005048,1980,2,4,0,13,9,54.0,4.17,3.83,1.0,0.297,0.653,4.83,4.6,23,0,0,250,64,36,29,6,23,2,1,3,0,25,1.09,0.283,1.61,4.6,2.0,0.2,-0.91,-5.05,4.14,-11.05,-1.1,0.99,0.95,0.82,10,-0.49,-0.42,0,2,123,116,-0.4,-0.2,-0.4,-0.6,0.008,4.27,0.216,1005048,1,0.8,4
Mike Griffin,1005048,1981,2,5,1,18,9,56.1,3.83,1.44,0.64,0.311,0.691,4.31,3.15,24,0,0,246,69,28,27,4,9,0,0,1,2,24,2.67,0.291,1.38,3.15,7.3,0.8,-0.13,-4.3,4.17,-1.54,-0.18,1.08,1.11,2.05,13,-0.24,0.13,3,1,117,89,0.4,-0.6,0.1,-0.4,0.061,3.35,0.15,1005048,2,0.3,4
Tom Griffin,1005054,1980,5,1,0,42,4,107.2,6.6,4.1,0.67,0.238,0.811,2.76,3.84,32,0,0,447,80,35,33,8,49,6,8,4,3,79,1.61,0.205,1.2,3.84,-0.5,-0.1,0.68,-6.0,6.68,8.0,0.98,0.86,0.9,0.72,34,0.75,0.03,11,7,80,112,1.7,1.1,0.6,1.8,0.067,3.56,0.304,1005054,1,1.1,4
Ross Grimsley,1005071,1980,6,9,0,25,18,116.0,2.25,2.79,1.24,0.325,0.601,6.59,5.03,30,2,0,538,164,94,85,16,36,2,2,3,0,29,0.81,0.328,1.72,5.03,-1.6,-0.2,-2.03,-9.04,7.02,-39.11,-4.04,0.82,0.75,0.96,21,-2.95,0.48,0,2,170,130,-1.9,-1.4,-0.4,-1.8,-0.013,4.52,0.151,1005071,1,-0.3,4
